time,Temp,DAC,current 
1743191022.695,19.9396,6226,75.27
1743191022.823,19.9542,6226,94.82
1743191022.951,19.9398,6226,90.91
1743191023.095,19.9542,6226,96.77
1743191023.223,19.9431,6226,75.27
1743191023.350,19.9497,6226,79.18
1743191023.479,19.9400,6226,73.31
1743191023.606,19.9413,6226,79.18
1743191023.735,19.9485,6226,90.91
1743191023.863,19.9486,6226,87.00
1743191023.990,19.9489,6226,92.86
1743191024.118,19.9438,6226,79.18
1743191024.263,19.9538,6226,73.31
1743191024.390,19.9519,6226,75.27
1743191024.518,19.9445,6226,75.27
1743191024.641,19.9459,6226,73.31
1743191024.775,19.9489,6226,85.04
1743191024.903,19.9446,6226,73.31
1743191025.030,19.9429,6226,87.00
1743191025.159,19.9418,6226,81.13
1743191025.286,19.9432,6226,83.09
1743191025.430,19.9424,6226,75.27
1743191025.559,19.9413,6226,96.77
1743191025.686,19.9392,6226,92.86
1743191025.814,19.9398,6226,88.95
1743191025.942,19.9384,6226,83.09
1743191026.070,19.9382,6226,92.86
1743191026.197,19.9406,6226,73.31
1743191026.325,19.9497,6226,81.13
1743191026.454,19.9467,6226,75.27
1743191026.587,19.9454,6226,94.82
1743191026.726,19.9362,6226,73.31
1743191026.854,19.9496,6226,96.77
1743191026.982,19.9394,6226,81.13
1743191027.109,19.9328,6226,75.27
1743191027.238,19.9515,6226,96.77
1743191027.365,19.9392,6226,73.31
1743191027.494,19.9390,6226,79.18
1743191027.622,19.9342,6226,75.27
1743191027.765,19.9477,6226,98.73
1743191027.893,19.9446,6226,88.95
1743191028.021,19.9427,6226,79.18
1743191028.149,19.9453,6226,96.77
1743191028.277,19.9401,6226,73.31
1743191028.405,19.9400,6226,90.91
1743191028.533,19.9373,6226,88.95
1743191028.661,19.9364,6226,75.27
1743191028.789,19.9419,6226,88.95
1743191028.933,19.9338,6226,77.22
1743191029.061,19.9353,6226,77.22
1743191029.189,19.9303,6226,75.27
1743191029.316,19.9351,6226,88.95
1743191029.445,19.9327,6226,79.18
1743191029.572,19.9351,6226,73.31
1743191029.701,19.9315,6226,79.18
1743191029.829,19.9416,6226,96.77
1743191029.957,19.9350,6226,85.04
1743191030.100,19.9438,6226,75.27
1743191030.229,19.9435,6226,79.18
1743191030.356,19.9422,6226,81.13
1743191030.485,19.9345,6226,96.77
1743191030.610,19.9431,6226,73.31
1743191030.738,19.9391,6226,75.27
1743191030.868,19.9394,6226,83.09
1743191030.997,19.9372,6226,75.27
1743191031.124,19.9342,6226,92.86
1743191031.268,19.9354,6226,77.22
1743191031.397,19.9422,6226,75.27
1743191031.524,19.9390,6226,73.31
1743191031.652,19.9397,6226,96.77
1743191031.781,19.9440,6226,75.27
1743191031.908,19.9295,6226,79.18
1743191032.036,19.9385,6226,90.91
1743191032.163,19.9432,6226,98.73
1743191032.292,19.9418,6226,77.22
1743191032.436,19.9320,6226,87.00
1743191032.564,19.9312,6226,88.95
1743191032.692,19.9366,6226,96.77
1743191032.820,19.9321,6226,75.27
1743191032.947,19.9399,6226,79.18
1743191033.076,19.9288,6226,90.91
1743191033.203,19.9349,6226,83.09
1743191033.331,19.9437,6226,73.31
1743191033.460,19.9292,6226,88.95
1743191033.603,19.9409,6226,79.18
1743191033.721,19.9303,6226,90.91
1743191033.860,19.9394,6226,73.31
1743191033.988,19.9406,6226,79.18
1743191034.115,19.9355,6226,79.18
1743191034.243,19.9403,6226,98.73
1743191034.371,19.9352,6226,81.13
1743191034.500,19.9336,6226,96.77
1743191034.627,19.9303,6226,73.31
1743191034.760,19.9365,6226,79.18
1743191034.888,19.9389,6226,94.82
1743191035.027,19.9344,6226,87.00
1743191035.155,19.9397,6226,73.31
1743191035.283,19.9280,6226,71.36
1743191035.411,19.9288,6226,92.86
1743191035.539,19.9361,6226,87.00
1743191035.667,19.9393,6226,94.82
1743191035.795,19.9270,6226,94.82
1743191035.938,19.9292,6226,77.22
1743191036.051,19.9350,6226,81.13
1743191036.194,19.9426,6226,96.77
1743191036.323,19.9354,6226,73.31
1743191036.451,19.9363,6226,73.31
1743191036.579,19.9374,6226,98.73
1743191036.706,19.9416,6226,73.31
1743191036.835,19.9408,6226,85.04
1743191036.963,19.9315,6226,79.18
1743191037.106,19.9388,6226,88.95
1743191037.235,19.9290,6226,94.82
1743191037.362,19.9262,6226,73.31
1743191037.490,19.9342,6226,75.27
1743191037.618,19.9230,6226,79.18
1743191037.746,19.9250,6226,90.91
1743191037.874,19.9426,6226,96.77
1743191038.002,19.9248,6226,75.27
1743191038.130,19.9265,6226,94.82
1743191038.274,19.9419,6226,92.86
1743191038.402,19.9211,6226,92.86
1743191038.530,19.9263,6226,81.13
1743191038.658,19.9380,6226,92.86
1743191038.786,19.9258,6226,85.04
1743191038.914,19.9334,6226,79.18
1743191039.042,19.9344,6226,94.82
1743191039.169,19.9341,6226,94.82
1743191039.298,19.9333,6226,94.82
1743191039.442,19.9275,6226,87.00
1743191039.570,19.9287,6226,73.31
1743191039.697,19.9262,6226,92.86
1743191039.825,19.9266,6226,94.82
1743191039.953,19.9303,6226,92.86
1743191040.081,19.9354,6226,75.27
1743191040.205,19.9356,6226,79.18
1743191040.337,19.9247,6226,73.31
1743191040.465,19.9279,6226,94.82
1743191040.609,19.9268,6226,75.27
1743191040.737,19.9239,6226,92.86
1743191040.865,19.9300,6226,79.18
1743191040.993,19.9283,6226,83.09
1743191041.121,19.9224,6226,83.09
1743191041.250,19.9277,6226,79.18
1743191041.377,19.9280,6226,73.31
1743191041.505,19.9343,6226,75.27
1743191041.633,19.9288,6226,77.22
1743191041.776,19.9222,6226,73.31
1743191041.905,19.9211,6226,90.91
1743191042.032,19.9267,6226,77.22
1743191042.161,19.9223,6226,73.31
1743191042.289,19.9316,6226,94.82
1743191042.417,19.9199,6226,83.09
1743191042.544,19.9293,6226,98.73
1743191042.673,19.9296,6226,94.82
1743191042.800,19.9251,6226,77.22
1743191042.945,19.9243,6226,90.91
1743191043.073,19.9237,6226,96.77
1743191043.201,19.9308,6226,81.13
1743191043.329,19.9303,6226,83.09
1743191043.457,19.9235,6226,81.13
1743191043.584,19.9293,6226,96.77
1743191043.712,19.9190,6226,73.31
1743191043.840,19.9208,6226,90.91
1743191043.968,19.9195,6226,96.77
1743191044.112,19.9243,6226,79.18
1743191044.240,19.9210,6226,73.31
1743191044.369,19.9203,6226,77.22
1743191044.495,19.9353,6226,73.31
1743191044.624,19.9241,6226,85.04
1743191044.752,19.9250,6226,77.22
1743191044.880,19.9209,6226,92.86
1743191045.008,19.9216,6226,75.27
1743191045.135,19.9264,6226,79.18
1743191045.280,19.9199,6226,81.13
1743191045.408,19.9180,6226,81.13
1743191045.533,19.9254,6226,81.13
1743191045.664,19.9185,6226,96.77
1743191045.792,19.9287,6226,73.31
1743191045.920,19.9276,6226,98.73
1743191046.048,19.9202,6226,81.13
1743191046.175,19.9177,6226,96.77
1743191046.304,19.9186,6226,75.27
1743191046.447,19.9155,6226,96.77
1743191046.568,19.9242,6226,83.09
1743191046.703,19.9319,6226,85.04
1743191046.831,19.9218,6226,96.77
1743191046.959,19.9282,6226,83.09
1743191047.087,19.9183,6226,75.27
1743191047.215,19.9289,6226,98.73
1743191047.343,19.9192,6226,73.31
1743191047.471,19.9167,6226,96.77
1743191047.615,19.9168,6226,88.95
1743191047.744,19.9313,6226,83.09
1743191047.871,19.9172,6226,79.18
1743191047.999,19.9203,6226,83.09
1743191048.127,19.9166,6226,92.86
1743191048.255,19.9135,6226,79.18
1743191048.382,19.9166,6226,87.00
1743191048.511,19.9181,6226,83.09
1743191048.628,19.9196,6226,94.82
1743191048.771,19.9153,6226,79.18
1743191048.911,19.9222,6226,73.31
1743191049.039,19.9152,6226,96.77
1743191049.167,19.9169,6226,88.95
1743191049.294,19.9309,6226,85.04
1743191049.423,19.9253,6226,77.22
1743191049.551,19.9222,6226,87.00
1743191049.678,19.9268,6226,83.09
1743191049.806,19.9205,6226,98.73
